COD,PA_UFMUN,Nome_Município,Nome_UF,mes,ano,Procedimento,PA_QTDAPR,PA_IDADE,PA_VALAPR
26939,430940,Guaporé,Rio Grande do Sul,12,2020,Cirurgia Oncológica,5.0,37.6,28.412
26940,430960,Horizontina,Rio Grande do Sul,11,2018,Cirurgia Oncológica,1.0,40.0,35.2
26941,431000,Ibirubá,Rio Grande do Sul,01,2018,Cirurgia Oncológica,9.0,30.444444444444443,42.59
26942,431000,Ibirubá,Rio Grande do Sul,01,2020,Cirurgia Oncológica,0.0,45.0,0.0
26943,431000,Ibirubá,Rio Grande do Sul,02,2018,Cirurgia Oncológica,0.0,36.0,0.0
26944,431000,Ibirubá,Rio Grande do Sul,02,2020,Cirurgia Oncológica,0.0,32.44444444444444,0.0
26945,431000,Ibirubá,Rio Grande do Sul,03,2018,Cirurgia Oncológica,0.0,37.77777777777778,0.0
26946,431000,Ibirubá,Rio Grande do Sul,03,2020,Cirurgia Oncológica,0.0,23.333333333333332,0.0
26947,431000,Ibirubá,Rio Grande do Sul,04,2018,Cirurgia Oncológica,0.0,20.0,0.0
26948,431000,Ibirubá,Rio Grande do Sul,04,2020,Cirurgia Oncológica,0.0,50.888888888888886,0.0
26949,431000,Ibirubá,Rio Grande do Sul,05,2018,Cirurgia Oncológica,0.0,36.44444444444444,0.0
26950,431000,Ibirubá,Rio Grande do Sul,05,2020,Cirurgia Oncológica,0.0,50.888888888888886,0.0
26951,431000,Ibirubá,Rio Grande do Sul,05,2021,Cirurgia Oncológica,6.0,48.0,42.59
26952,431000,Ibirubá,Rio Grande do Sul,06,2018,Cirurgia Oncológica,9.0,19.666666666666668,42.59
26953,431000,Ibirubá,Rio Grande do Sul,06,2020,Cirurgia Oncológica,0.0,32.333333333333336,0.0
26954,431000,Ibirubá,Rio Grande do Sul,06,2021,Cirurgia Oncológica,8.0,49.5,42.59
26955,431000,Ibirubá,Rio Grande do Sul,07,2018,Cirurgia Oncológica,0.0,44.55555555555556,0.0
26956,431000,Ibirubá,Rio Grande do Sul,08,2018,Cirurgia Oncológica,9.0,28.444444444444443,42.59
26957,431000,Ibirubá,Rio Grande do Sul,08,2020,Cirurgia Oncológica,9.0,40.666666666666664,42.59
26958,431000,Ibirubá,Rio Grande do Sul,09,2018,Cirurgia Oncológica,9.0,30.77777777777778,42.59
26959,431000,Ibirubá,Rio Grande do Sul,09,2020,Cirurgia Oncológica,9.0,45.111111111111114,42.59
26960,431000,Ibirubá,Rio Grande do Sul,10,2018,Cirurgia Oncológica,0.0,33.44444444444444,0.0
26961,431000,Ibirubá,Rio Grande do Sul,10,2020,Cirurgia Oncológica,0.0,41.888888888888886,0.0
26962,431000,Ibirubá,Rio Grande do Sul,11,2018,Cirurgia Oncológica,0.0,29.88888888888889,0.0
26963,431000,Ibirubá,Rio Grande do Sul,11,2020,Cirurgia Oncológica,9.0,36.44444444444444,42.59
26964,431000,Ibirubá,Rio Grande do Sul,12,2018,Cirurgia Oncológica,0.0,36.888888888888886,0.0
26965,431000,Ibirubá,Rio Grande do Sul,12,2020,Cirurgia Oncológica,0.0,52.666666666666664,0.0
26966,431010,Igrejinha,Rio Grande do Sul,01,2018,Cirurgia Oncológica,166.0,81.11,300.4188999999998
26967,431010,Igrejinha,Rio Grande do Sul,01,2020,Cirurgia Oncológica,140.0,61.59027777777778,271.786597222222
26968,431010,Igrejinha,Rio Grande do Sul,01,2021,Cirurgia Oncológica,131.0,76.43518518518519,330.33351851851825
26969,431010,Igrejinha,Rio Grande do Sul,02,2018,Cirurgia Oncológica,190.0,77.03361344537815,583.0811764705871
26970,431010,Igrejinha,Rio Grande do Sul,02,2020,Cirurgia Oncológica,152.0,77.02127659574468,384.25351063829737
26971,431010,Igrejinha,Rio Grande do Sul,02,2021,Cirurgia Oncológica,158.0,63.18487394957983,301.39655462184834
26972,431010,Igrejinha,Rio Grande do Sul,03,2018,Cirurgia Oncológica,228.0,57.90055248618785,598.4792817679562
26973,431010,Igrejinha,Rio Grande do Sul,03,2020,Cirurgia Oncológica,137.0,78.17441860465117,424.46209302325536
26974,431010,Igrejinha,Rio Grande do Sul,03,2021,Cirurgia Oncológica,96.0,80.28571428571429,129.01269841269837
26975,431010,Igrejinha,Rio Grande do Sul,04,2018,Cirurgia Oncológica,220.0,67.85443037974683,698.5944936708872
26976,431010,Igrejinha,Rio Grande do Sul,04,2020,Cirurgia Oncológica,114.0,92.98113207547169,201.49320754716973
26977,431010,Igrejinha,Rio Grande do Sul,04,2021,Cirurgia Oncológica,98.0,73.15789473684211,150.97035087719294
26978,431010,Igrejinha,Rio Grande do Sul,05,2018,Cirurgia Oncológica,186.0,64.26277372262774,377.2251094890508
26979,431010,Igrejinha,Rio Grande do Sul,05,2020,Cirurgia Oncológica,134.0,66.3157894736842,331.0510526315787
26980,431010,Igrejinha,Rio Grande do Sul,05,2021,Cirurgia Oncológica,142.0,64.70093457943925,315.9019626168222
26981,431010,Igrejinha,Rio Grande do Sul,06,2018,Cirurgia Oncológica,210.0,77.16230366492147,675.4992146596848
26982,431010,Igrejinha,Rio Grande do Sul,06,2020,Cirurgia Oncológica,128.0,76.95698924731182,293.300322580645
26983,431010,Igrejinha,Rio Grande do Sul,06,2021,Cirurgia Oncológica,131.0,70.7843137254902,346.2285294117644
26984,431010,Igrejinha,Rio Grande do Sul,07,2018,Cirurgia Oncológica,223.0,73.0506329113924,612.6336708860761
26985,431010,Igrejinha,Rio Grande do Sul,07,2020,Cirurgia Oncológica,148.0,86.33333333333333,408.3571111111107
26986,431010,Igrejinha,Rio Grande do Sul,08,2018,Cirurgia Oncológica,157.0,71.234375,270.81664062499976
26987,431010,Igrejinha,Rio Grande do Sul,08,2020,Cirurgia Oncológica,129.0,87.75,450.8546249999996
26988,431010,Igrejinha,Rio Grande do Sul,09,2018,Cirurgia Oncológica,163.0,75.67441860465117,370.6497674418602
26989,431010,Igrejinha,Rio Grande do Sul,09,2020,Cirurgia Oncológica,151.0,78.77659574468085,380.0180851063826
26990,431010,Igrejinha,Rio Grande do Sul,10,2018,Cirurgia Oncológica,307.0,67.24596774193549,618.7419354838718
26991,431010,Igrejinha,Rio Grande do Sul,10,2020,Cirurgia Oncológica,151.0,82.14563106796116,354.0538834951453
26992,431010,Igrejinha,Rio Grande do Sul,11,2018,Cirurgia Oncológica,493.0,56.2038626609442,687.6486480686704
26993,431010,Igrejinha,Rio Grande do Sul,11,2019,Cirurgia Oncológica,0.0,37.714285714285715,0.0
26994,431010,Igrejinha,Rio Grande do Sul,11,2020,Cirurgia Oncológica,104.0,58.40677966101695,265.96310734463214
26995,431010,Igrejinha,Rio Grande do Sul,12,2018,Cirurgia Oncológica,419.0,59.333333333333336,666.945258620691
26996,431010,Igrejinha,Rio Grande do Sul,12,2019,Cirurgia Oncológica,0.0,35.55882352941177,0.0
26997,431010,Igrejinha,Rio Grande do Sul,12,2020,Cirurgia Oncológica,145.0,64.22727272727273,235.28811688311666
26998,431020,Ijuí,Rio Grande do Sul,01,2018,Cirurgia Oncológica,12.0,46.416666666666664,37.290000000000006
26999,431020,Ijuí,Rio Grande do Sul,01,2018,"Diagnósticos: biopsia, mamografia",15.0,52.333333333333336,200.0
27000,431020,Ijuí,Rio Grande do Sul,01,2018,Quimioterapia,2092.0,63.64298323036187,368.0690732568403
27001,431020,Ijuí,Rio Grande do Sul,01,2018,Radioterapia,5144.0,61.06201550387597,535.8759689922481
27002,431020,Ijuí,Rio Grande do Sul,01,2020,Cirurgia Oncológica,13.0,28.153846153846153,33.54307692307693
27003,431020,Ijuí,Rio Grande do Sul,01,2020,"Diagnósticos: biopsia, mamografia",10.0,65.0,200.0
27004,431020,Ijuí,Rio Grande do Sul,01,2020,Quimioterapia,2175.0,63.932203389830505,370.56591047370694
27005,431020,Ijuí,Rio Grande do Sul,01,2020,Radioterapia,93.0,61.31182795698925,4288.763440860215
27006,431020,Ijuí,Rio Grande do Sul,01,2021,Cirurgia Oncológica,12.0,44.0,58.49500000000001
27007,431020,Ijuí,Rio Grande do Sul,01,2021,"Diagnósticos: biopsia, mamografia",9.0,62.77777777777778,200.0
27008,431020,Ijuí,Rio Grande do Sul,01,2021,Quimioterapia,2093.0,64.15867324069924,361.26668310174813
27009,431020,Ijuí,Rio Grande do Sul,01,2021,Radioterapia,92.0,61.5,4198.652173913043
27010,431020,Ijuí,Rio Grande do Sul,02,2018,Cirurgia Oncológica,18.0,96.5,34.7988888888889
27011,431020,Ijuí,Rio Grande do Sul,02,2018,"Diagnósticos: biopsia, mamografia",2.0,38.5,200.0
27012,431020,Ijuí,Rio Grande do Sul,02,2018,Quimioterapia,2114.0,63.50878734622144,360.6763356766259
27013,431020,Ijuí,Rio Grande do Sul,02,2018,Radioterapia,4636.0,61.85175879396985,562.2361809045226
27014,431020,Ijuí,Rio Grande do Sul,02,2020,Cirurgia Oncológica,6.0,45.666666666666664,33.973333333333336
27015,431020,Ijuí,Rio Grande do Sul,02,2020,"Diagnósticos: biopsia, mamografia",4.0,66.75,200.0
27016,431020,Ijuí,Rio Grande do Sul,02,2020,Quimioterapia,2143.0,64.19173913043478,360.7682391304347
27017,431020,Ijuí,Rio Grande do Sul,02,2020,Radioterapia,66.0,63.015151515151516,4182.757575757576
27018,431020,Ijuí,Rio Grande do Sul,02,2021,Cirurgia Oncológica,7.0,34.857142857142854,33.60714285714287
27019,431020,Ijuí,Rio Grande do Sul,02,2021,"Diagnósticos: biopsia, mamografia",8.0,60.875,200.0
27020,431020,Ijuí,Rio Grande do Sul,02,2021,Quimioterapia,2036.0,64.11623699683402,359.3912663952965
27021,431020,Ijuí,Rio Grande do Sul,02,2021,Radioterapia,77.0,58.311688311688314,3940.0779220779223
27022,431020,Ijuí,Rio Grande do Sul,03,2018,Cirurgia Oncológica,20.0,89.25,36.54299999999999
27023,431020,Ijuí,Rio Grande do Sul,03,2018,"Diagnósticos: biopsia, mamografia",5.0,58.0,200.0
27024,431020,Ijuí,Rio Grande do Sul,03,2018,Quimioterapia,2115.0,63.507860262008734,359.4960480349348
27025,431020,Ijuí,Rio Grande do Sul,03,2018,Radioterapia,4076.0,62.02004454342985,479.7750556792873
27026,431020,Ijuí,Rio Grande do Sul,03,2020,Cirurgia Oncológica,4.0,49.5,38.445
27027,431020,Ijuí,Rio Grande do Sul,03,2020,"Diagnósticos: biopsia, mamografia",4.0,66.0,200.0
27028,431020,Ijuí,Rio Grande do Sul,03,2020,Quimioterapia,2126.0,64.28097731239093,372.488272251309
27029,431020,Ijuí,Rio Grande do Sul,03,2020,Radioterapia,90.0,60.81111111111111,4169.877777777778
27030,431020,Ijuí,Rio Grande do Sul,03,2021,Cirurgia Oncológica,1.0,52.0,28.42
27031,431020,Ijuí,Rio Grande do Sul,03,2021,"Diagnósticos: biopsia, mamografia",3.0,66.33333333333333,200.0
27032,431020,Ijuí,Rio Grande do Sul,03,2021,Quimioterapia,2061.0,64.31053351573188,363.5352211582306
27033,431020,Ijuí,Rio Grande do Sul,03,2021,Radioterapia,87.0,58.91954022988506,4031.8390804597702
27034,431020,Ijuí,Rio Grande do Sul,04,2018,Cirurgia Oncológica,11.0,131.72727272727272,36.0209090909091
27035,431020,Ijuí,Rio Grande do Sul,04,2018,"Diagnósticos: biopsia, mamografia",6.0,61.0,200.0
27036,431020,Ijuí,Rio Grande do Sul,04,2018,Quimioterapia,2111.0,63.61750547045952,373.32323413566735
27037,431020,Ijuí,Rio Grande do Sul,04,2018,Radioterapia,5300.0,61.89795918367347,667.1530612244898
27038,431020,Ijuí,Rio Grande do Sul,04,2020,Cirurgia Oncológica,4.0,29.0,32.69500000000001
27039,431020,Ijuí,Rio Grande do Sul,04,2020,"Diagnósticos: biopsia, mamografia",9.0,54.111111111111114,200.0
27040,431020,Ijuí,Rio Grande do Sul,04,2020,Quimioterapia,2088.0,64.22862206468764,354.89105449712
27041,431020,Ijuí,Rio Grande do Sul,04,2020,Radioterapia,64.0,55.65625,4022.40625
27042,431020,Ijuí,Rio Grande do Sul,04,2021,Cirurgia Oncológica,10.0,46.2,32.108000000000004
27043,431020,Ijuí,Rio Grande do Sul,04,2021,"Diagnósticos: biopsia, mamografia",5.0,61.8,200.0
27044,431020,Ijuí,Rio Grande do Sul,04,2021,Quimioterapia,2013.0,64.37864077669903,347.81054553860383
27045,431020,Ijuí,Rio Grande do Sul,04,2021,Radioterapia,69.0,60.0,4022.710144927536
27046,431020,Ijuí,Rio Grande do Sul,05,2018,Cirurgia Oncológica,10.0,43.6,39.50900000000001
27047,431020,Ijuí,Rio Grande do Sul,05,2018,"Diagnósticos: biopsia, mamografia",6.0,64.66666666666667,200.0
27048,431020,Ijuí,Rio Grande do Sul,05,2018,Quimioterapia,2155.0,63.626568585028124,379.22392470791885
27049,431020,Ijuí,Rio Grande do Sul,05,2018,Radioterapia,5887.0,60.893457943925235,533.1626168224299
27050,431020,Ijuí,Rio Grande do Sul,05,2020,Cirurgia Oncológica,11.0,49.27272727272727,30.725454545454554
27051,431020,Ijuí,Rio Grande do Sul,05,2020,"Diagnósticos: biopsia, mamografia",6.0,59.333333333333336,200.0
27052,431020,Ijuí,Rio Grande do Sul,05,2020,Quimioterapia,2117.0,64.28232189973615,348.95425681618315
27053,431020,Ijuí,Rio Grande do Sul,05,2020,Radioterapia,79.0,58.46835443037975,4249.4177215189875
27054,431020,Ijuí,Rio Grande do Sul,05,2021,Cirurgia Oncológica,3.0,25.666666666666668,28.42
27055,431020,Ijuí,Rio Grande do Sul,05,2021,"Diagnósticos: biopsia, mamografia",6.0,54.666666666666664,200.0
27056,431020,Ijuí,Rio Grande do Sul,05,2021,Quimioterapia,1999.0,64.43787808282923,344.21434155421144
27057,431020,Ijuí,Rio Grande do Sul,05,2021,Radioterapia,94.0,58.829787234042556,4362.255319148936
27058,431020,Ijuí,Rio Grande do Sul,06,2018,Cirurgia Oncológica,14.0,108.5,37.042857142857144
27059,431020,Ijuí,Rio Grande do Sul,06,2018,"Diagnósticos: biopsia, mamografia",9.0,64.22222222222223,200.0
27060,431020,Ijuí,Rio Grande do Sul,06,2018,Quimioterapia,2168.0,63.69386002576213,375.6716616573639
27061,431020,Ijuí,Rio Grande do Sul,06,2018,Radioterapia,7627.0,62.26259541984733,504.4412213740458
27062,431020,Ijuí,Rio Grande do Sul,06,2020,Cirurgia Oncológica,6.0,46.0,35.64333333333333
27063,431020,Ijuí,Rio Grande do Sul,06,2020,"Diagnósticos: biopsia, mamografia",10.0,62.3,200.0
27064,431020,Ijuí,Rio Grande do Sul,06,2020,Quimioterapia,2104.0,64.3376049491825,364.67321254971284
27065,431020,Ijuí,Rio Grande do Sul,06,2020,Radioterapia,67.0,59.223880597014926,4496.955223880597
27066,431020,Ijuí,Rio Grande do Sul,06,2021,Cirurgia Oncológica,1.0,80.0,28.42
27067,431020,Ijuí,Rio Grande do Sul,06,2021,"Diagnósticos: biopsia, mamografia",10.0,52.7,200.0
27068,431020,Ijuí,Rio Grande do Sul,06,2021,Quimioterapia,1876.0,64.1175071360609,350.1859134157947
27069,431020,Ijuí,Rio Grande do Sul,06,2021,Radioterapia,94.0,58.52127659574468,4257.45744680851
27070,431020,Ijuí,Rio Grande do Sul,07,2018,Cirurgia Oncológica,7.0,40.857142857142854,38.1
27071,431020,Ijuí,Rio Grande do Sul,07,2018,"Diagnósticos: biopsia, mamografia",9.0,62.111111111111114,200.0
27072,431020,Ijuí,Rio Grande do Sul,07,2018,Quimioterapia,2160.0,63.64766839378238,359.1856044905008
27073,431020,Ijuí,Rio Grande do Sul,07,2018,Radioterapia,8714.0,61.00395256916996,699.1541501976285
27074,431020,Ijuí,Rio Grande do Sul,07,2020,Cirurgia Oncológica,14.0,27.214285714285715,31.448571428571437
27075,431020,Ijuí,Rio Grande do Sul,07,2020,"Diagnósticos: biopsia, mamografia",6.0,55.666666666666664,200.0
27076,431020,Ijuí,Rio Grande do Sul,07,2020,Quimioterapia,2175.0,64.19765929778934,370.3441135674039
27077,431020,Ijuí,Rio Grande do Sul,07,2020,Radioterapia,87.0,58.770114942528735,4149.597701149425
27078,431020,Ijuí,Rio Grande do Sul,08,2018,Cirurgia Oncológica,19.0,92.26315789473684,36.877894736842116
27079,431020,Ijuí,Rio Grande do Sul,08,2018,"Diagnósticos: biopsia, mamografia",6.0,68.83333333333333,200.0
27080,431020,Ijuí,Rio Grande do Sul,08,2018,Quimioterapia,2171.0,63.62884365526202,363.12490688609813
27081,431020,Ijuí,Rio Grande do Sul,08,2018,Radioterapia,6447.0,60.12457337883959,561.2627986348123
27082,431020,Ijuí,Rio Grande do Sul,08,2020,Cirurgia Oncológica,12.0,46.5,35.201666666666675
27083,431020,Ijuí,Rio Grande do Sul,08,2020,"Diagnósticos: biopsia, mamografia",7.0,60.57142857142857,200.0
27084,431020,Ijuí,Rio Grande do Sul,08,2020,Quimioterapia,2160.0,64.06822107081175,354.79375647668394
27085,431020,Ijuí,Rio Grande do Sul,08,2020,Radioterapia,88.0,60.98863636363637,4036.6136363636365
27086,431020,Ijuí,Rio Grande do Sul,09,2018,Cirurgia Oncológica,10.0,45.3,38.097
27087,431020,Ijuí,Rio Grande do Sul,09,2018,"Diagnósticos: biopsia, mamografia",3.0,70.33333333333333,200.0
27088,431020,Ijuí,Rio Grande do Sul,09,2018,Quimioterapia,2131.0,63.76846220677672,358.8683362293659
27089,431020,Ijuí,Rio Grande do Sul,09,2018,Radioterapia,5480.0,59.68023255813954,531.3624031007752
27090,431020,Ijuí,Rio Grande do Sul,09,2020,Cirurgia Oncológica,11.0,38.18181818181818,29.036363636363646
27091,431020,Ijuí,Rio Grande do Sul,09,2020,"Diagnósticos: biopsia, mamografia",12.0,58.583333333333336,200.0
27092,431020,Ijuí,Rio Grande do Sul,09,2020,Quimioterapia,2152.0,64.14049586776859,362.4565985210964
27093,431020,Ijuí,Rio Grande do Sul,09,2020,Radioterapia,67.0,60.40298507462686,4205.2835820895525
27094,431020,Ijuí,Rio Grande do Sul,10,2018,Cirurgia Oncológica,8.0,172.25,36.515
27095,431020,Ijuí,Rio Grande do Sul,10,2018,"Diagnósticos: biopsia, mamografia",11.0,64.72727272727273,200.0
27096,431020,Ijuí,Rio Grande do Sul,10,2018,Quimioterapia,2170.0,63.60910652920962,361.1873067010308
27097,431020,Ijuí,Rio Grande do Sul,10,2018,Radioterapia,7661.0,59.78503184713376,591.4299363057324
27098,431020,Ijuí,Rio Grande do Sul,10,2020,Cirurgia Oncológica,9.0,44.22222222222222,32.12222222222223
27099,431020,Ijuí,Rio Grande do Sul,10,2020,"Diagnósticos: biopsia, mamografia",9.0,57.44444444444444,200.0
27100,431020,Ijuí,Rio Grande do Sul,10,2020,Quimioterapia,2104.0,64.17192358951577,366.04935139937817
27101,431020,Ijuí,Rio Grande do Sul,10,2020,Radioterapia,78.0,61.64102564102564,3587.2820512820513
27102,431020,Ijuí,Rio Grande do Sul,11,2018,Cirurgia Oncológica,13.0,189.92307692307693,30.18461538461539
27103,431020,Ijuí,Rio Grande do Sul,11,2018,"Diagnósticos: biopsia, mamografia",3.0,56.666666666666664,200.0
27104,431020,Ijuí,Rio Grande do Sul,11,2018,Quimioterapia,2057.0,63.629991126885535,349.38210292812784
27105,431020,Ijuí,Rio Grande do Sul,11,2018,Radioterapia,5151.0,60.531120331950206,553.7551867219917
27106,431020,Ijuí,Rio Grande do Sul,11,2020,Cirurgia Oncológica,6.0,42.666666666666664,36.68000000000001
27107,431020,Ijuí,Rio Grande do Sul,11,2020,"Diagnósticos: biopsia, mamografia",10.0,63.8,200.0
27108,431020,Ijuí,Rio Grande do Sul,11,2020,Quimioterapia,2088.0,64.3478066248881,360.82101611459285
27109,431020,Ijuí,Rio Grande do Sul,11,2020,Radioterapia,75.0,62.84,4398.2
27110,431020,Ijuí,Rio Grande do Sul,12,2018,Cirurgia Oncológica,17.0,98.875,35.555000000000014
27111,431020,Ijuí,Rio Grande do Sul,12,2018,"Diagnósticos: biopsia, mamografia",8.0,57.25,200.0
27112,431020,Ijuí,Rio Grande do Sul,12,2018,Quimioterapia,2097.0,63.65059708093764,352.825811587793
27113,431020,Ijuí,Rio Grande do Sul,12,2018,Radioterapia,5786.0,60.46252676659529,541.2334047109208
27114,431020,Ijuí,Rio Grande do Sul,12,2020,Cirurgia Oncológica,12.0,41.75,36.60583333333334
27115,431020,Ijuí,Rio Grande do Sul,12,2020,"Diagnósticos: biopsia, mamografia",9.0,54.333333333333336,200.0
27116,431020,Ijuí,Rio Grande do Sul,12,2020,Quimioterapia,2087.0,64.24518153294487,367.2780591662934
27117,431020,Ijuí,Rio Grande do Sul,12,2020,Radioterapia,83.0,61.0,4267.578313253012
27118,431060,Itaqui,Rio Grande do Sul,01,2018,Cirurgia Oncológica,1.0,43.666666666666664,9.473333333333334
27119,431060,Itaqui,Rio Grande do Sul,01,2020,Cirurgia Oncológica,1.0,28.5,17.6
27120,431060,Itaqui,Rio Grande do Sul,01,2021,Cirurgia Oncológica,2.0,35.5,34.760000000000005
27121,431060,Itaqui,Rio Grande do Sul,02,2018,Cirurgia Oncológica,1.0,24.0,14.21
27122,431060,Itaqui,Rio Grande do Sul,02,2020,Cirurgia Oncológica,2.0,48.0,36.35
27123,431060,Itaqui,Rio Grande do Sul,02,2021,Cirurgia Oncológica,1.0,21.0,35.2
27124,431060,Itaqui,Rio Grande do Sul,03,2018,Cirurgia Oncológica,0.0,23.0,0.0
27125,431060,Itaqui,Rio Grande do Sul,03,2020,Cirurgia Oncológica,2.0,70.0,35.2
27126,431060,Itaqui,Rio Grande do Sul,03,2021,Cirurgia Oncológica,3.0,58.333333333333336,32.64666666666667
27127,431060,Itaqui,Rio Grande do Sul,04,2018,Cirurgia Oncológica,0.0,56.0,0.0
27128,431060,Itaqui,Rio Grande do Sul,04,2020,Cirurgia Oncológica,2.0,32.0,38.150000000000006
27129,431060,Itaqui,Rio Grande do Sul,04,2021,Cirurgia Oncológica,2.0,45.5,34.760000000000005
27130,431060,Itaqui,Rio Grande do Sul,05,2018,Cirurgia Oncológica,0.0,17.0,0.0
27131,431060,Itaqui,Rio Grande do Sul,05,2020,Cirurgia Oncológica,1.0,50.0,41.1
27132,431060,Itaqui,Rio Grande do Sul,06,2018,Cirurgia Oncológica,0.0,24.0,0.0
27133,431060,Itaqui,Rio Grande do Sul,06,2021,Cirurgia Oncológica,1.0,41.0,38.74
27134,431060,Itaqui,Rio Grande do Sul,07,2018,Cirurgia Oncológica,0.0,14.0,0.0
27135,431060,Itaqui,Rio Grande do Sul,07,2020,Cirurgia Oncológica,2.0,31.5,41.1
27136,431060,Itaqui,Rio Grande do Sul,08,2018,Cirurgia Oncológica,1.0,63.333333333333336,9.473333333333334
27137,431060,Itaqui,Rio Grande do Sul,08,2020,Cirurgia Oncológica,1.0,75.0,28.42
27138,431060,Itaqui,Rio Grande do Sul,09,2020,Cirurgia Oncológica,7.0,24.857142857142858,31.32571428571429
27139,431060,Itaqui,Rio Grande do Sul,10,2018,Cirurgia Oncológica,5.0,46.2,38.564
27140,431060,Itaqui,Rio Grande do Sul,10,2020,Cirurgia Oncológica,4.0,43.25,32.69500000000001
27141,431060,Itaqui,Rio Grande do Sul,11,2020,Cirurgia Oncológica,3.0,57.0,39.13
27142,431060,Itaqui,Rio Grande do Sul,12,2018,Cirurgia Oncológica,1.0,42.5,22.14
27143,431100,Jaguarão,Rio Grande do Sul,01,2018,Cirurgia Oncológica,192.0,163.55737704918033,611.0652459016396
27144,431100,Jaguarão,Rio Grande do Sul,01,2020,Cirurgia Oncológica,176.0,87.2520325203252,623.687154471545
27145,431100,Jaguarão,Rio Grande do Sul,01,2021,Cirurgia Oncológica,188.0,237.50632911392404,548.1354430379741
27146,431100,Jaguarão,Rio Grande do Sul,02,2018,Cirurgia Oncológica,189.0,144.70338983050848,641.9988135593225
27147,431100,Jaguarão,Rio Grande do Sul,02,2020,Cirurgia Oncológica,175.0,94.22950819672131,642.4758196721318
27148,431100,Jaguarão,Rio Grande do Sul,02,2021,Cirurgia Oncológica,189.0,225.84615384615384,573.3715384615379
27149,431100,Jaguarão,Rio Grande do Sul,03,2018,Cirurgia Oncológica,189.0,121.00847457627118,624.514406779661
27150,431100,Jaguarão,Rio Grande do Sul,03,2020,Cirurgia Oncológica,156.0,88.15686274509804,597.079607843137
27151,431100,Jaguarão,Rio Grande do Sul,03,2021,Cirurgia Oncológica,192.0,222.43589743589743,548.1078205128202
27152,431100,Jaguarão,Rio Grande do Sul,04,2018,Cirurgia Oncológica,183.0,114.57758620689656,663.8234482758623
27153,431100,Jaguarão,Rio Grande do Sul,04,2020,Cirurgia Oncológica,1.0,13.0,44.69
27154,431100,Jaguarão,Rio Grande do Sul,04,2021,Cirurgia Oncológica,162.0,311.26,459.07639999999986
27155,431100,Jaguarão,Rio Grande do Sul,05,2018,Cirurgia Oncológica,198.0,98.82170542635659,617.266744186047
27156,431100,Jaguarão,Rio Grande do Sul,05,2020,Cirurgia Oncológica,146.0,93.96774193548387,577.9099999999997
27157,431100,Jaguarão,Rio Grande do Sul,05,2021,Cirurgia Oncológica,185.0,244.65333333333334,542.2842666666663
27158,431100,Jaguarão,Rio Grande do Sul,06,2018,Cirurgia Oncológica,179.0,110.20869565217392,642.7456521739132
27159,431100,Jaguarão,Rio Grande do Sul,06,2020,Cirurgia Oncológica,178.0,87.025,580.9913333333332
27160,431100,Jaguarão,Rio Grande do Sul,06,2021,Cirurgia Oncológica,211.0,193.0421052631579,520.5482105263155
27161,431100,Jaguarão,Rio Grande do Sul,07,2018,Cirurgia Oncológica,184.0,104.19298245614036,650.5094736842105
27162,431100,Jaguarão,Rio Grande do Sul,07,2020,Cirurgia Oncológica,169.0,89.64347826086957,611.2800869565214
27163,431100,Jaguarão,Rio Grande do Sul,08,2018,Cirurgia Oncológica,188.0,113.42477876106194,629.1864601769912
27164,431100,Jaguarão,Rio Grande do Sul,08,2020,Cirurgia Oncológica,182.0,81.8267716535433,574.8703937007874
27165,431100,Jaguarão,Rio Grande do Sul,09,2018,Cirurgia Oncológica,175.0,102.29629629629629,649.9837037037037
27166,431100,Jaguarão,Rio Grande do Sul,09,2020,Cirurgia Oncológica,176.0,95.16666666666667,601.2181666666667
27167,431100,Jaguarão,Rio Grande do Sul,10,2018,Cirurgia Oncológica,182.0,98.76612903225806,604.7233870967747
27168,431100,Jaguarão,Rio Grande do Sul,10,2020,Cirurgia Oncológica,169.0,84.64035087719299,629.3163157894737
27169,431100,Jaguarão,Rio Grande do Sul,11,2018,Cirurgia Oncológica,179.0,105.5982905982906,610.1396581196578
27170,431100,Jaguarão,Rio Grande do Sul,11,2020,Cirurgia Oncológica,209.0,116.43846153846154,612.5593076923076
27171,431100,Jaguarão,Rio Grande do Sul,12,2018,Cirurgia Oncológica,181.0,91.32089552238806,536.5523134328358
27172,431100,Jaguarão,Rio Grande do Sul,12,2020,Cirurgia Oncológica,189.0,235.0625,550.9287499999994
27173,431140,Lajeado,Rio Grande do Sul,01,2018,Cirurgia Oncológica,5.0,43.0,35.992000000000004
27174,431140,Lajeado,Rio Grande do Sul,01,2018,"Diagnósticos: biopsia, mamografia",7.0,64.28571428571429,200.0
27175,431140,Lajeado,Rio Grande do Sul,01,2018,Quimioterapia,1139.0,64.17372881355932,552.9334661016954
27176,431140,Lajeado,Rio Grande do Sul,01,2018,Radioterapia,2954.0,61.79120879120879,610.6483516483516
27177,431140,Lajeado,Rio Grande do Sul,01,2020,"Diagnósticos: biopsia, mamografia",4.0,49.75,200.0
27178,431140,Lajeado,Rio Grande do Sul,01,2020,Quimioterapia,1242.0,63.532346063912705,570.8726812159006
27179,431140,Lajeado,Rio Grande do Sul,01,2020,Radioterapia,26.0,65.73076923076923,4933.7692307692305
